LidarTimestamp,MetaTimestamp,MetaX,MetaY,MetaZ,LidarID,LidarX,LidarY,width,length,rotation,classType,height
2024-05-20T20:25:45.365553,2024-05-20T15:25:45.427782,0.1674691,0.5356026,0.4682963,373664161,63.217979431152344,-111.87873077392578,0.4394243359565735,0.4395538568496704,0.2644141614437103,10,1.399999976158142
2024-05-20T20:25:45.465748,2024-05-20T15:25:45.510358,0.1674742,0.535575,0.4683061,373664161,63.32891082763672,-111.77587890625,0.4394156336784363,0.43949708342552185,0.2562250792980194,10,1.399999976158142
2024-05-20T20:25:45.565948,2024-05-20T15:25:45.621384,0.1675746,0.5355891,0.4683283,373664161,63.432804107666016,-111.67440795898438,0.4394147992134094,0.439449280500412,0.2671459913253784,10,1.399999976158142
2024-05-20T20:25:45.666144,2024-05-20T15:25:45.732693,0.1675838,0.5356457,0.4683314,373664161,63.527381896972656,-111.58643341064453,0.4394102096557617,0.43943291902542114,0.25974804162979126,10,1.399999976158142
2024-05-20T20:25:45.765676,2024-05-20T15:25:45.815995,0.1675381,0.5356753,0.4683387,373664161,63.615936279296875,-111.51184844970703,0.4393945038318634,0.43944689631462097,0.2792186141014099,10,1.399999976158142
2024-05-20T20:25:45.865908,2024-05-20T15:25:45.927207,0.1674918,0.535627,0.4683609,373664161,63.698936462402344,-111.45343017578125,0.43940502405166626,0.4394383132457733,0.2807103991508484,10,1.399999976158142
2024-05-20T20:25:45.966075,2024-05-20T15:25:46.010500,0.1675373,0.5356222,0.4683282,373664161,63.78186798095703,-111.40271759033203,0.43940436840057373,0.4394958019256592,0.2841706871986389,10,1.399999976158142
2024-05-20T20:25:46.065601,2024-05-20T15:25:46.121226,0.1674576,0.5355847,0.4683378,373664161,63.8851318359375,-111.33336639404297,0.4394145607948303,0.4396026134490967,0.2600741684436798,10,1.399999976158142
2024-05-20T20:25:46.165798,2024-05-20T15:25:46.233029,0.1673918,0.5355542,0.4683158,373664161,64.0030288696289,-111.24767303466797,0.43941378593444824,0.439678430557251,0.2353401780128479,10,1.399999976158142
2024-05-20T20:25:46.265993,2024-05-20T15:25:46.315802,0.1674096,0.5355504,0.468286,373664161,64.09889221191406,-111.15904235839844,0.43943071365356445,0.43979504704475403,0.6469705104827881,10,1.399999976158142
2024-05-20T20:25:46.366241,2024-05-20T15:25:46.427238,0.1673884,0.5355865,0.4683031,373664161,64.17420196533203,-111.07979583740234,0.43942978978157043,0.43989861011505127,0.5041830539703369,10,1.399999976158142
2024-05-20T20:25:46.465720,2024-05-20T15:25:46.538255,0.1673767,0.5355788,0.4683009,373664161,64.26453399658203,-111.00102996826172,0.43942978978157043,0.43989861011505127,0.5041830539703369,10,1.399999976158142
2024-05-20T20:25:46.565924,2024-05-20T15:25:46.621345,0.1674471,0.5355799,0.4683462,373664161,64.32893371582031,-110.93242645263672,0.4394150674343109,0.44003456830978394,0.4009673297405243,10,1.399999976158142
2024-05-20T20:25:46.666124,2024-05-20T15:25:46.732603,0.1674871,0.5356025,0.4683303,373664161,64.41558074951172,-110.85511016845703,0.4394150674343109,0.44003456830978394,0.4009673297405243,10,1.399999976158142
2024-05-20T20:25:46.765651,2024-05-20T15:25:46.817377,0.1675672,0.5356428,0.4683076,373664161,64.50222778320312,-110.77779388427734,0.4394150674343109,0.44003456830978394,0.4009673297405243,10,1.399999976158142
2024-05-20T20:25:46.865874,2024-05-20T15:25:46.927068,0.1675608,0.5356199,0.4683106,373664161,64.55825805664062,-110.72098541259766,0.4394006133079529,0.4400888681411743,0.3540269732475281,10,1.399999976158142
